955844438927945729	@anjanaomkashyap hi ashok pandit jo kah rahe hai ki Haryana aur Rajsthan me sb se jyada rape ho raha hai ..us se jyada kahi ye log casting cautch karte hai @aajtak @Karni_Sena @Karni_Sena @UpdeshRana @@sardanarohit @SureshChavhanke		Mixed				
955841603226054656	nirbhaya pe film ban chuka h, banned bhi hogya, lekin kisine oppose nhi kiya			Mixed			
955841317107523586	Kuch saalon bad bollywood ek movie banayega jisme nirbhaya ke rapist ko hero dikhayenge aur chomu log uski bhi tareef karenge	Hindi				Mixed	
955832405797101568	Afsoos ki baat ye hai k humey 6-7 rape aur murders ka intezar kyun karna para isko arrest karne k liye? Sirf is liye k tab itna shor nai macha tha? Ya tab elections nai the sar pe? https://twitter.com/dawn_com/status/955828684279205888 …		Mixed				
955832345000665091	Lies lies all lies, not lettig the father speak, laughig infront of him kuch lehaz karay yay shaqs k barabar mai shaqs baitha hai jiski beti ko rape kar k mara hai us par kya guzrti hogi	Both					
955779213218365440	Kisi ki bhi gov ho rape hote hi hai. Kissi ko gaali de ke kuch Na milna. Apni soch badlo rape khud khtam ho jaayenge. Rapeis not political problem it is social problem and only society will solve it			Hindi			
955777553129644032	Rape huva uss pe log protest karane ke liye samane nahi aate ye galat h , but sirf paise kamane ke liye kissi ke history ke sath ched chad karana bhi galat h , jb bordar pe solder shahid hote h tho ye vahi log jinke pass time nahi hota comment karane ke Liye		Mixed	Hindi			
955749872342155264	Aise bol rahe ho aap jaise Congress ke waqt toh kuch hi nahi tha, kuch rapes nahi hue kya? Congress ke under sabse high the rape rates. Bjp ke under bhi hote hai par bahut kam hai.			Mixed			
955725279896350720	tere muh dekh k log vomiting na kre rape to bhut dur ka baat h					Mixed	
955717450728787968	Yes rape is ban by law in india bt not by the peole.padmavati ke virodh se bhi bde issues hai india me agar awaj uthani hai to unke liye uthao.rape ke liye strong law bnanya jaye taki lnsan rape krne se phle soche iske liye awaj uthao taki society me, india me rape hona bnd ho.			Hindi			
955712190719275008	Kabhi child marriage, rape, dowry ke upar itna mehnat karte ya phir soldiers jo itne Marr rahe hai agar Unke against itna kiye hote to phir hota Koch ek film se ouch nhi hota sir		Mixed				
955701290562039808	Aur kehte hai beti padhao beti bachao and innocent boys par fake rape cases lagaane ke sanskaar do apni daughters ko....feminist			Mixed			
955692437044736000	Duniya me itne rape ho rahe h  uske liye kuch nhi krna ek film k liye dharne PR bethe h saale mental pic.twitter.com/byfqKSZoja			Hindi			
955690060480839681	Padmavat ban se jyada mehnat agr rape k Lia Kiya hota to sayad rape hona band ho jata...... https://twitter.com/timesofindia/status/955683583644938240 …		Mixed				
955689706519453696	Waiting this movie desperately yaar kiya ho gia h india ke logo ko  jin cheezo ke liye fight karni chahiye like rape, crime,bharoon hatiya,dowry system,crupption, uske liye toh kabhi ikathe hokar fight nahi ki koi Film a Jati h toh bewaqoofo ki tarah sab dekha Dekhi Hero bante h		Hindi				
955689584725127168	Sahi baat h..... Aur SC ko bhi filmo ke liye time h .. But rape or murder jese serious issue jese ke liye time nahi h..ab isme kya behas krni .		Mixed				
955675410221576192	Kiran kher aaj aap keh rahi hain aaj se nahin saalon se ho rahe hain rape yeh Nirbhaya ke samay nahin socha tha tab to candle march nikalne main lagi thi			Mixed			
955668880118042624	Ban kia toh kya rape nahi hote? Jo lakho lakho unemployed log.. Highway jam kar rahe hai, bus jala rahe hai, Theatre tod rahe hai.. Woh agar apne aurote ki raksha mein lag gayi toh kya rape ki chances kam nhi ho jayengi? Gadhe to ho he tum waise bhi l.			Mixed		Hindi	
955661243712524288	Rape murder in sab cheezo mai aage ni aayege but valentine to inki shaan ke khilaf hai https://fb.me/UkUR6YfJ 			Mixed			
955588477051060224	Jitne Tan-Mann se karni sena padmavati ko virudh kar rahi hai waise hi.. Woh desh mai hote corruption, Rape, naxalite activities n pak related chejo ka Virudh karti toh aur aacha lagta #padmaavat #KarniSena		Mixed				
955511895754121216	Logon ne tujh jaise gawaron ko Minister film pe review ke liye nhi banaya. Ram Rahim ke talve chat liye. Ab pratidin ho rhe rape pe soch le.			Mixed			
955510982528319488	Tu apni state mein rape, violence rok. Haryana ki durdasha kar di hai. Film bada issue nhi hai murkh. Bada Deshbhakti ka tekhedar bna hai.			Hindi			
955496269656465408	I Am Rajput and I support Padmaavat.Zaruri nhi k Aap Rajput Ho to Padmaavat Ka oppose hi karo.Agar Rape k Khilaf Itna strongly oppose krte to aaj India me Kisika Rape Nhi Hota. #SupportPadmaavat @deepikapadukone @RanveerOfficial @filmpadmaavat @shahidkapoor			English			
955486843625230336	Tum to deshbhakti mat sikhao. Nirbhaya ke katil ko sewing machine kis kutte ne di. Sergical strike ka proof koun suwar mang raha hai. Aap pahale deshbhaft bano ji			Hindi			
955459747087507456	koi aisi cheez jo haryana mei acha hua ho .. crime rape baba har kuch hota hi rehta hai or khattar sahab masoom bane rehte hai jis state ka police officer rape ko #ho jata hai bolta hai vo state mei ladkiya kaise aayngi !		Hindi				
955455938500091904	Pahle itne nahi hote the. Ab films bahut sex se bhari hein aur sharab ka prachlan bahut badh gaya hei. Films par to rok lag nahi sakti par pure desh mein sharab bandi ki ja sakti hei . ap payengi ki rape ghat gaye hein.		Mixed				
955454653713367040	Itlay waali Bar dancer kabhi Indian nhi ban sakti Indian banne ke liye sanskar chahiye jo Itlay  bar waali me ho hi nhi sakta jisne aisa pappu janma jo sukanya ka rape kare, ladies toilet me ghuse. shame					Mixed	
955447165677023233	#karan sirr..Kash intna hungama rape k against hota to AAJ India se rape khatam hogy hota. itni himmat , itni aawaj ye log Hindustan ki ldkio ki safety ke liye dikhate to Sach me is desh ki ldkiya grv see khti ha hm is desh ki rhne wali h.!! Bt reality kuch ur h		Mixed				
955444505724928000	Rape hote aaye hai, bacche marte rahe hai. jab aise hi statement  de kar jimmedari se bhagna hi tha to politics main kaya ghuinyan  chhilne aye the ye neta sram aani chahiye in netau ko			Mixed			
955441580860583936	ya to ek kanoon bane ki rape karne wale ka private part hi gayab kr do banao aisa kanoon to janta jane ki kis party me dam h			Mixed			
955430491217260545	Is nalayak admi Ashwini chaudhary se puchana chahiye ki usne rape victams ke liye kya kiya,Bhansali ho ya koi aur director sirf paise kamane se matlab			Mixed			
955385024160808960	Kal ko BJP ki State govts ko agar rapists bol dein ki ladkiyon ka sadak pe nikalna ban karo warna hum rape karenge toh govt ladkiyon ka nikalna ban kar degi kanoon vyavastha bigadne ka bahana de kar?			Hindi			
955353976286752768	Ek CM Gaaye Ki Seva Mai laga hua hai, aur baaki 3 CM #Padmavaat ko ban kraane Mai lage hue. Sabse jaada beshram, Haryana CM, Jo har Baar mauka deta hai sabko, kuch na kuch bolne pr, chaiye voh Ram Rahim ho, Brutal Rape ho ya Padmavati ho. I hate these 4 CMs of @BJP4India #Useless			English			
955342880268275712	Baajirao mastani was a diff film and that movie was based on their love story..Aur ek film ko aap log itnaa seriously le rahein hain..Jo itne rape cases aur auraton ke saath jo dush karam hotey hain uske liye toh aap log koi morcha nahin nikalate??		Hindi				
955342580245520384	Tumhara rape kab hua tha Kiran jii, aur kitne saalo ho raha hai, apko report karwana chahiye, be brave. Aage Bado inspiration bano.		Mixed				
955321364746977283	Pata Ni kya hoga  is Desh ka...ek movie ke banne se itna Bawal so Gaya....BC Rajasthan mein Sabse jyada rape hote h ....tab kaha chale jate h ye karni Sena wale....child marriage bhi waha se hota h Sabse jyada...tab kaha ghus jate h....		Hindi	Mixed			
955320480008871936	Gali dene ki ischa hoti hai ...jab nirbhya rape hua tha tab kaha soye hue the... Castinism desh ko khaa jayega				Mixed	Hindi	
955319905208840193	Bahut hua yarr women k samman ki bat karne Vale itihas ki bad me bate Karo present me kitne rape hote hai tab kaha so jate hoo... Non sense					Mixed	
955297069329039360	No surgical strike blame Modi. Doklam problem blame Modi, problem solved blame Modi, Rape incidents blame Modi. SANDHU ji sharam karo  sanskar ghar se chaalu hona hai. Hum hamesha sarkar ki help ko nahi dekhana e system aadmi ko lazy banaata hai.ek dusre ko blame karega desh kya			Mixed			
955291452023611392	15saal lalu ka jungleraaj bolne wale...khud 15saal se Nautanki raaj Bihar me kayam kar diya...Mahajungleraaj Bihar me chal rah ahi..murder rape under sum light are common now!!its called vikas hota rahega !!			Hindi			
955290968814751746	Nirbhaya bhul gaya Pappu ? Corruption kar ke hamare job, paise kha gaya aur terrorist ko support karne vale bakwas band kar			Mixed			
955261838526095360	Aare Maam Haryana serial Rape kaand main Congress protest kyon nahi karti. Nirbhaya jaisa kaand ho gaya aap log chup hai. Yahi @INCIndia states main hota to BJP aap log ka saans rok deti. Why @OfficeOfRG ji is silent. I am quite disappointed Maam		Mixed				
955233714362925056	Tumari koi apni ladki hai jab uska rape hoga tab mai kaunga ki rape toh salo se ho rahe hai you darty women					English	
955160449955217408	Jis tarah Padmavathi ke liye protest kiya hai agar ussi tarah Rape ke liye karthe tho aaj Desh ki halat kuch or hothi. #Padmaavat		Mixed				
955141206245228545	Yogi for up k slogens lage hume b laga kuch naya hoga.. honestly in was the happiest person to hear this ab laga up sahi mein change hoga but kya hua crime bada rape cases bade..ab samjh aaya khel sirf kursi ka hai log hayen bhaad mein		Mixed				
955132171131351040	Yeduurappa is honest, Jay Shah is honest, Mopalwar is honest, Prakash Mehta is honest, A Raja is honest, Adarsh scam nahin hua,Betiyoon ka rape nahin ho Raha hai....Aapko Zara si bhi sharam hai kya  jo ab bhi naitikta aur Desh bhakti ki baatein karte hai sir.					Hindi	
955130993970577409	Ek movie ne logo ko gyan gyani bana diya.  Haryana me rape horahe hai kabhi uske liye b lecture dedijiye ya beti bheno ke liye guru gyan khatam hogua apke pass		Mixed				
955125864890482688	Hindustan ke tamam log chahte h ke jis trah se auraton ke upar crime bhadr rha h gang rape ke waqia ho rha iske liye central govt wali modi sarkar 1 strong law bnaye			Hindi			
955117412831002624	Bhai yeh Sena tab kidhar thi jab terrorist attack hota hai....yeh kidhar hoti hai jab brutal rape hota hai...Sad to see this hope they do something for nationa rather than Sanskriti...kyouki desh nahi toh Sanskriti Kya karegi		English				
955112648101707776	Rape and woman persecution ke khilaf awaz toh uthate hi hai iska matlab yeh nahi Kisi aur ke khilaf awaz na uthae, waise bata du film ka virodh bhi rapist aur woman's kidnaper khilji ke wajah se hi hai.			Hindi			
955102131735879682	Bhrasht Media ne lakho logon ka mansik rape kiya Jo shareerik rape se jara bhi kam nahi hai.#BogusCaseOnBapuji					Hindi	
955099878438223877	Sir aap kam Acha krte ho but economy ko side Rakh kr dekhe toh roj news mein rape ki news hoti hai usko bhi consider kijiye	Hindi					
955097210982612992	Ha pata he soldiers bhi pahele se shahid ho rahe he rape bhi pahele se ho rahe he tumhe to jakhmari karne ke liye janta ne bithaya he aur esa hi chalta raha to 2019 me tumhari party rape hona tay he....jai hind			Mixed			
955094880769867779	O madam @KirronKherBJP aapke ghar me ho rahe honge rape salon se free fund mein desh ko kyun badnam karti ho? Sharm ni ati? Maafi mango https://twitter.com/HindiNews18/status/955088919904665602 …					Hindi	
955093151340838918	Abe chacha @AnupamPkher ye kya bol rahi hain aunty? Sikandar ko bhi rape karna sikhaya hai kya? Chi chi					Hindi	
955065992316575744	Madam ka article padhkar hasi aati hai....Baat toh aise kar rahi hai jaise manohar lal ne rape kiya ho....Ye log ye kabhi nahi batayenge ki rape karne wale haryana ke hain ya dusre state ke			Hindi			
955025957311541255	International leval pe to desh ki bhut wah wah ho rahi hai acha hai par national leval pe bhi bharastachar chori rape ho rahe hai uspe dhayaan de ye sab kanoon sakhat na hona police dwara karwai na karne ki wajah se ho raha hai		Mixed				
955024098039545856	12 saal ki ladki ke sath rape hua to faansi..aur agar 16 ki ladki ke sath hua to kya karoge??2 saal mein bail?? Ye konsa kanoon hai?Rape kisi bhi age ki ladki ke sath ho sakta hai. Fir kya hoga 2saal mein bail..??Agar crime proof ho jaaye to uska penis kaat do BAss@cmohry			Hindi			
955018695297953792	rape se age ka kya relation?  Har rape k liye ye punishment honi chaiye. Jinki betiyan hai unse pucho.jab khud k saath hoga tab maa baap ka dard samjho ge		Hindi				
955008947479486464	Beti medal jeet rahi is cheez ki bahut khushi hai...and jo  beta army mein jaakar mar raha hai unka kya??? Har cheez mein jahaan dekho ladki ladki ladki padhne mein achi sabki baat maane wali but ye kyu bhul jaate ho ki fake rape cases lagaane wali  bhi kisi ki beti hi hai??			Hindi			
954991688933564416	Respected PM Modi Ji Sabse pahele to crime horahe unko rokne k liye aise kanoon banaye k koi crime hi Na kare  rapiest ya gang rape  ko sidha phhasi ki saza ho koi bhi hamdardi Na ho		Mixed				
954924671098535936	Hamare culture ke bare me hame tum logo se janane ki jarurat nai he, or itne hi deshbhakt ho to aj tak poverty,rape, reservation  ke bare me to ap sabke vichar nai aye			Mixed			
954784906009223169	We take so much pain in studying for CA and assholes like you call us Nakli CA.. Saale khud puncture banake.. dusre kom ke ladkiyon ko rape karke katl karte hai aur khud ke dharm ke ladkiyon ko burqe mein kaid karke bakriyon ko rape karte hai..			Hindi			
954779687368060928	Sir ji I am sure chillane se kuchh valid nahi ho jata but I am more sure ki solid argument dene se bhi kuchh nahi hai..jinko jisko support karna hta hai wo karte hain..Yezidi women ke rape ke kitne solid argument chahiye..poori duniya me bataiye kitne powrful log saath hain.		Mixed				
954748997947809793	Jab kisi movie m rape ya bikni ka seen ho to aisi seen ko na dikhne k liye koi awaz tk nhi uthata.sab maje le kr dekhte Hain.ek padmavti movie hai jis k liye karni Sena Jaan maal ka Hani tk phuchne k liye khule Aam media m dhmki de rhi hai aur sarkar khamosh hai koi action nhi.		Hindi				
954745665011122177	Rape ka matlab rape hai chahe vo kisi bhi age ki ho please age ki divar na khadi Karen. Sakht action liya jaye.... Jai Hind			Mixed			
954721158003294209	Karni Sena Can't save their own girls from Rape and chale hai uski izzat bachane jinhone Itihaas rach diya. Wah re Duniya					Mixed	
954653209401815041	Women rape murder or gorakpur hospital children death par bhi bol do adityanath		Mixed				
954646020129878016	Jinki betiyon ki zindagi ujad gayi zaraa un parents se poochho. Unhe kya chahiye? Gau mata ki raksha, gau mata ke liye hostel, padmaavat movie ban ya apni betiyon ka rape NA hona. Agar baat samajh me aayi to khattar ke napunsak governance pe meri narazgi asp khud samajh jaogey.		Hindi				
954628989313728515	Aise sexy photo upload kar ke likhegi dekho magar pyar se to rape ki vardate nahi badhengi to or kya hoga ye photo dekh kar hi kitne logon ke man me khayal aaya hoga ke kass 1 baar mil jaye					Hindi	
954612988912156679	@rajnathsingh @HMOIndia aur nahi toh cows aur karni sena se vote maang lena. Kyunki aapke rajyon mei toh aurton ka sirf rape hona hota hai na..yehi toh chal raha hai haryana me. Ya to movies ban hoti hai nahi to 6 days me 8 rapes hoti hai aur crimes ka evidence tamper hota hai https://twitter.com/Moumita1977/status/954612225464983552 …		Both				
954607127334653953	Film rls na karwaa ke history chng ho jayegi, jo hua tha usko dikhane mein kya galat? sarhad par jawan marta hai, usko bhi dikhaya jata hai, film mein, rape dikhate hein, real life mein 5 saal,  7 saal ki ladkiyon se rape hota hai, kya ye reality nahin hai, roko een sab ko pehle		Mixed				
954583079993032704	ek rapist MLA ka naam bata do jo AAP mein hai, aur haan sandip kumar ka naam lene se pehle rape aur consensual sex mein difference pata kar lena aur ye bhi ki usko party se nikal diya gaya h  nihalchand bjp mein barkarar hai abhi tak.			Mixed			
954570563313328128	@cmohry Ek or Ye Jawan Jo desh kai lie sahid ho gaya...Ek tarif polticians Jo apne area mai betio kai Sath hote hue Rape ko bhi nahi rok paa rahe.....Think..		Hindi				
954431272398409728	Film ka virodh to theek hai, humare gaurav par aaghat karne walon ko uttar milna chahiye. lekin ye gangrape aur childrape par humari chetna kahan ja rahi,aise logon ko phansi ho aur inke pariwaron ka samajik bahiskar.in dono aparadhon ka koi justification nahi.			Hindi			
954419377184522240	@OfficeOfRG look at the rahul who honoured rapist of Nirbhaya and questioning to Modi how to stop rape. Jab satta hath me thi tab shand ki tarah daat dikhata tha aur ab besharm ho ke poochta ...Gadhe..Pappu @aajtak @INCIndia @BJP4India @ddnews @ZeeNewshttps://twitter.com/OfficeOfRG/status/954314126121091073 …					Hindi	
954406546229858304	#ModionZee @ZeeNews @narendramodi #shameonindianleaders Kaise develop hogi Uss country ki jaha ladhkiyon ka rape hota h..Aur criminal Khula Ghumta h.Sarkar haath dhare rakhti h..'Beti Bacho, Beti padhao' jaise abhiyaan ke Sirf naare lgati h.sharam aati h khud ko Indian Kehne mein https://twitter.com/ZeeNews/status/954390581165285376 …					Mixed	
954372578637959168	Bhai karni sena waalon, #Padmaavat pe jitna halla machaya hai, jitney dande bajaye hain, kisi rape case pe bhi machado to ye society pe bada aabhar hoga. Thank you!		Mixed				
954344736151744512	Jis din padmavati ka virodh ho raha tha us dauran India me 10 se zada rape cases aaye hain Unme 6 mahine bachiyon k bhi h, is par kisine virodh kyu nhi kiya. Jis par virodh krna chahiye us par krenge nhi, ek movie k liye itna bda. @RanveerOfficial @deepikapadukone @shahidkapoor		Hindi				
954327938790387712	Dusro se questioning karna bahut easy hotta hai mr gandhi tum ek baat batao 60saal mein congress ko youth rape ki yaad nahi aayi is desh ki asli barbaadi ki zimmevaar sirf congress hai .is statement ko modi bakht samjh kar ignore mat karna answer me			Hindi			
954323429586436096	Ma'am aaj humare samaj mein aurato ke sath rape, molestation itna sabkuch ho rha hai But #BiggBoss11 ke winner ko hi leke itni controversy kyu  Kya aapko lagta hai ki inn sbhi issues se jyada important #BB11winner  issue hai Please reply me		Mixed				
954297321843433472	Congress ke agents ho ya maha murkh. rape rape hota hai use dalit or non dalit see Jo Kar mat dekho			Mixed			
954276750594162693	Crime is a crime, koi bhi Kare but jis tarah yeh Modi sarkaar aur uske aandh Bhakt apna nakaamyabi chupane ke liye ek brutal crime(Rape) ko HinduMuslim topic main badal rahe, yeh pure desh ke liye ghatak haï, isse rapist criminals ka hosla har din bhad raha,Haryana is an expl		Hindi				
954188547124162561	Bhai tum log kahan se aate ho Achanak movie ke baare mein itna  sochna tum log kahan Chale Jate Ho koi ladki ka rape Hota Hai aur usme Koi action nahi hota hai, aa gaye sab Moh Utha Ke						Hindi
954186621024284672	Khattar ji ki govt. Ke behatreen kaam ki badolat aaj rape cases aur murder cases badh rahe hain hats off khattar and Modiji			Mixed			
954179386109931520	In Haryana the slogan beti bachao beti parhao has a change it will now be said beti parkaro beti rape karo aur haatiya karo		Mixed				
954055520863703040	Rape k against toh Kabhi in logon ko ladte Nahi dekha, aur ek movie se inko itniiii problem??? Matlab itna C*yapa late Kaha se hai ye log???? https://twitter.com/ANI/status/953894254035664897 …					Mixed	
954045463879090177	#KarniSena believes they are more than Hon. Supreme Court, Ye hamara ek hi desh hai jahaa ek film pe itna bawaal ho sakta hai. Agar koi #panipat Gangrape jaisa kuchh ho gaya to koi bawaal nahi hota hai. #Vaah. Thats how we’re making great india.		Hindi				
954031040183414784	#KarniSena ke bhaduron har Roz bohut si  Hindu ladkiyon ko yahan tak ki bacchiyon ko bhi berehmi se #Rape karke maar Diya jaata hai..pls apni #Rajputi shaan udhar dikhaao! Ek  fictious film ke liye sar kataane se bohut better hoga! #Padmaavat #PadmaavatWins @TimesNow		Hindi				
954030879638151173	N Karni sena kuch bhi nahi kr payi koi protest nhi hua uss rape ko lekar Bss padmavat padmavat roye Jaa rahe h  . Rajasthan rank 3 rd in rape crimes lekin karni sena ka main focus rape nhi padmavat h		Hindi				
954022574240878592	Unstoppable Rape cases dikhaenge to government ke against khoon khalega na logo ka to chalo karni sena ka dikhate hai..Bhansali ke against Khoon Khaulate hai..TRP Badhate hai aur Mudi Ji ko bachate hai..			Hindi			
954008057280802816	Jitni mehnat movie Ko rokne ke liye ki Jaa Rahi hai usse aadhi mehnat rape rokne ke liye ki jaati toh aaj Haryana main yeh nahi hota  #Padmaavat		Mixed				
954007150673592320	Abe troll who are you to advise police & the courts? Tune itni gaaliya nikali hai ki tujhe toh shaant hi rehna chahiye. Logo ko maa-behen ki gaaliyan deta tha tu...rape ki dhamkiya di hai tune			Hindi			
953981153546977280	Esi tod fod tab kyu nahi karte jab rape ki news aati hai? Tab kyu nahi bolte ki jab tak women safety nahi implement hoga, tab tak protest karenge?					Mixed	
953950756029239298	Are sir ye daily daily rape cases ho rhe hn haryana me, inke dosiyon ko bhi pakdwao... Or koi dhang ka kanoon bna do iske liye...		Hindi				
953947752236425217	Pata nahi Padmawat kese kisi ki neend uda sakti hai? Rape, murder, unemployment, sucide, fraud kyu neend nahi udate un logo ki?						Hindi
953906643250552832	Rape case 10 sal me solve hota h...ye padmavati ek din me kaise ho gya solve...kisko kitna paisa mila???						Hindi
953883406152052737	Hahaha bhai aap chinta mat karo. Public ko sab pata hai in bikaau News channel ke bare me. Hamare Haryana me last 4 din me 6 gang rape huye hai par abhi tak kisi channel ne himmat nhi dikhayi hai debate karaane ki.		Hindi		Hindi		
953873817851412480	Aap un logo me se jo sirf tamasha dekhte jab khud pe bat ati sirf tab stand lete hai baki time tamasha dekho  nirbhaya (delhi)ke time jo hua ustime bhi apke jaise log raste me ate jate rahe but kisi ne koi stand nahi liya tum bhi uni me se ho no stand !! I hate u		Hindi	English			
953864198810841088	tumhare bachche hai?! Jis society mein log bacchon ko rape karte hai waha kya hona chahiye?			Hindi			
953807182432231424	Tum logon ko saram nahi aati kaya bilkul bhi jo kisi bachi k rape ki aad lekar film release karvana chahte ho saram karo dogle insaano					Hindi	
953704534542635008	Lanat tum polititians par Allah karay tum sab ki betion ko kuttay road par rape karain to pata chalay ga us mazloom ki takleeef ka			Hindi		Mixed	
953678724070699008	Ye bhi pad le tere asharam wale baba ab satta me aake teri maa bahno ka khule aam rape karte he aur tum unka support karte ho dallo pic.twitter.com/1eXIHQ047P					Mixed	
953670267364134912	Says the man jis ke tenure mein saare rape aur murders ke culprits ko sazaa ho chuki hai!! https://twitter.com/CMShehbaz/status/953573999241506816 …	Mixed					
953653602299535362	Pakistan k logon me itne guts toh hain k woh bachhiyon k rape pe sharminda hain.Hamare yahan k Neta & NGO toh abhi bhi chup hai.		Hindi				
953642202462171136	Sharam se nazar hi nahi milti jab koi dusre mulk ka puchta hai k tumhare desh me 3 saal ki bacchi ka bhi rape karte hai? Asked by a foreign emplyee in qatar.					Hindi	
953636683567656960	Kya india me jobs milne lagi he,mehngayi kam ho gyi he,rape bandh ho gye he to fir pakistan pe behas kyo????aap mudde bhatka rhe he sir @News18India @awasthis						Hindi
953635845667397635	ek aur  Nirbhaya..Itni kroorta ek insaan mein kaise ho sakti hai.kya harek larki  ke saath police security  24 hours  possible hai?mat bhoolo ki isi samaaj mein  sabki  betio ko rehna hai.jo bachhion ke saath aisa amaanwiya kritya karte hai  unka koi humanright nahi hona chahiye		Hindi				
953626681893314561	Momad ne toh 6 saal ki baachi ke saath rape  kiya! . Woh tera prophet kaise?. Tumhare masjidoo ko todne mein burayi kya hain.						Mixed
953626629129035776	People should stop, government strict hoti hai to ham human rights Baat karne lagate hai aur liberal raheti hai to ham govt. Ko blame karate hai, actually rape jaise crime ke liye sariyat law lagu hona chahiye. Lekin ham use bhi support nahi karenge, ham rape par Sirf rote hai		Hindi				
953625870215929862	Police hai wahan madam 12 rape hone k baad nahi jaagi police wahan ki na kisi ne dead body k 10k maange na protestors ko mara gaya jis ka jo kaam hai woh kar raha hai jaise ap PTI pe tanqeed					Hindi	
953623665366638592	What a shamed statment of ADGP hariyana, of rape case, jago khattar, jago ye ghatna kal aapki beti ke bhi sath ho sakta hai, kumbhkarni nind se jago@ cmo khattar, @ amitshah# ashamed Hariyana					English	
953615830209716225	Deepak ji, channel ko kitna fund diya hai congress ne? 2006 me ameithi rape case kyu nahi discuss kiya kabhi?			Mixed			
953608577834393601	@rajnathsingh jahan bhi rape ke bad bachhion ki murder ho vahan ke IG DIJ SP ko dissmiss karne ki karvai honi chahie.Ye hin jimmevar hain.			Hindi			
953608271759208450	Lol ,aap bhul gaye kabhi aap log bhi opposition me theh, Nirbhaya case me kese kiya tha aap logo ne politicise , petrol agar 10-20 paisa bhi badh jata tha toh road me a jate theh , LPG cylinder leke dharna diya tha jab 300 ka cylinder tha aaj 700 ka ho gaya hai ,			Mixed			
953596990469890048	This is unbelievable yaar. Bachon ke rape and murder ko bhi nahin chorra inn nay.					Mixed	
953595630085181441	Nirbhaya ko to ab tak Justice nahi diya Congress ne fir bjp ko kyu involve kar rahe ho pehle apna kam dhang se Karo			Hindi			
953593108838658048	They all are dumb ass Bhai India ki purani movies dekho to har movie men balatkaar ka word or scene common dikhega... Behan ka rape hua to Bhai nay badla Lia us k baad India men rape culture aam hogaya					Mixed	
953582820210831360	Modi se puch hariyana me kon beti bachao aabhiyan chl raha h,  4 rapes in 24 hours,  worse than NIRBHAYA.			Hindi			
953572373831266304	Ab police bol rahi ha unhe comlpend karo mere limit me nahi ata batao bhaiyo inko turant action lena chahiye agar kisi ka rape hota rahega to bhi inka yahi tarika rahega sharm ati ha asi sistem se					Mixed	
953540164864819200	Rape Karna toh shayad ab national game ban gaya hai  26jan ki program mein UP, MP,Rajasthan aur Harayana ki jhankiyo mein rape ke alag alag prakar ko jhakiya bhi shameel hongi shayad...		Mixed				
953537407395143680	Meanwhile Rape cases are acceleratin per day aur sahab ne isko sudharne ke liye ek mamuli si film pe ban laga diya hai  https://twitter.com/TimesNow/status/953535117812576256 …		Hindi				
953511741903613952	Ye news wale b kamal karte hain. Kahan kisi ka rape hua.. Kaha padmavati ko padmavat Kiya gaya.... Kon so neta paesa khaya.. Kensi heroine maa banne wali h.  Bss is ko dikhate rehte hain..Hum students 1 week se tweet kar rahe hain kon ni sun raha..  #remove60 @ravishndtv @dibang		Hindi				
953493115888906241	Dehle case ke Baad female Ki safety Ko Lekar Jo bade bade law  Banaye Gaye the Woh Ketne Waek Hai Uski Pol Khol Rahi hai bar bar hone wale rape se.................		Hindi				
953455328137396225	#KarniSena  Arre bhayion pehle, rape, aur murder ke khilaf protest kar lo, movie ke khilaf protest kar ke kyun publicity kar rahe ho apni #DontKillPadmavati #Padmaavat #supportPadmaavat			Mixed			
953326216601153536	Kal tak haryana ki rape wali story ka to ek din me hi media walo ne the end kar diya.aur aaj phir faridabad me ek rape ki report aayi hai.					Mixed	
953318317606936576	Madam kash aapki baat log samjh paate.ek picture ke release ko leker jitna hangama kar rahe hai, raani kr jauhar ko leker, Haryana me 4 girls ka rape ho jaata hai. Waha bhi jaaker unko bachhate to samjhte ki asli raajput hai.		Hindi				
953318043467132928	Humare nange sant ki baat ki na tune ..batade bharat ke itihas mein kisi jain sant ke naampe rape ,murder,child molestation ka case hua ...ye sab tumare dharm me hota hai,tumare sant karte hai jinhone bharat ka naam puri diniya mei kharab kiya hai ..jai jinendra			Hindi			
953259940126195712	Nirbhaya ke rapist agar kisi bjp neta ke bete hote aur phir phansi deta to use imandar kaha jata .UP mein roz gang rapes ho rahe hain,police ke murders ho rahe hain aur aaj tak kisi ko na arrest kiya gaya aur na sazaa .pata nahin unhe kiska support hai ?		Mixed				
953239670774640640	Ghumte hi raho modi ji beti bchao beti bhadao ke bare mei kab socho gy? Kush andaza hai kitne rape ho rahe hain india mei.... jab ghumne se phursat mile toh girls ki safety pe bhi soch lena #shameonindianleaders #justiceforgirls		Both				
953238032974409739	Haryanvi Are Womanizers,, Rape Ko Aise Ban Karenge. Khud CM Saab Bade Rangeen Mizaz Hai is Maamle Me. pic.twitter.com/Ic0jfGCyRu			Mixed			
953206199402532865	@narendramodi Sir mujhe ni lgta ki Aap concerned h ' Beti bacha, Beti padhao' campaign ko leke..Haryana mein Fr ek beti ka rape Hua h... Aur Humare leaders so re h.. Na aap logo se kuch Hua h Aur na hoga..I FEEL SHAMED OF BIENG AN INDIAN #shameonindianleaders		English	Hindi			
